"","X","A1","A2","A3","A4","A5","C1","C2","C3","C4","C5","E1","E2","E3","E4","E5","N1","N2","N3","N4","N5","O1","O2","O3","O4","O5","gender","education","age"
"1600",65059,5,4,5,4,4,4,4,5,2,3,4,3,3,4,4,2,2,1,3,1,5,2,5,6,2,1,5,26
"1601",65060,2,5,6,6,6,5,5,5,5,1,3,NA,6,4,6,2,2,1,1,3,6,4,6,6,3,1,5,35
"1602",65061,4,4,5,6,2,5,5,5,2,5,4,4,5,6,5,5,6,5,5,1,5,1,6,6,2,2,4,43
"1603",65070,2,5,6,5,5,4,4,6,2,4,3,6,3,2,5,5,6,3,4,2,4,1,5,6,2,2,5,37
"1604",65071,1,5,5,5,NA,1,6,6,4,5,4,6,1,5,4,4,6,6,6,5,5,6,6,6,5,1,5,23
"1605",65075,1,6,6,6,6,6,6,6,1,1,5,1,5,5,6,1,1,5,6,1,5,1,5,5,4,1,5,20
"1606",65078,3,6,NA,6,4,6,5,6,1,6,4,3,4,NA,6,4,3,4,5,4,6,4,4,6,2,2,2,24
"1607",65079,2,6,5,6,5,6,6,6,1,1,5,1,5,6,6,1,1,1,6,1,5,1,5,5,1,1,5,21
"1608",65080,3,4,2,4,1,6,6,5,1,1,6,6,1,2,5,2,4,2,2,5,4,2,2,6,1,2,4,22
"1609",65081,1,5,5,5,5,4,4,4,3,6,2,3,4,4,5,1,1,5,4,3,5,2,6,6,1,2,3,20
"1610",65082,4,4,5,5,6,5,5,4,2,3,4,5,5,3,4,1,2,3,3,2,6,2,4,5,3,2,3,27
"1611",65083,1,5,4,5,4,6,5,6,2,4,5,5,2,5,5,3,3,2,2,1,4,4,4,6,2,2,2,55
"1612",65084,1,4,4,3,6,5,4,4,4,4,3,6,2,5,5,3,5,2,2,3,2,4,5,6,1,2,3,39
"1613",65086,2,4,4,2,6,3,3,5,5,5,3,1,4,5,3,4,6,6,6,2,6,3,5,6,3,2,5,31
"1614",65087,2,5,2,1,2,6,6,3,1,1,1,2,5,5,6,1,1,2,1,1,6,1,6,6,1,2,5,33
"1615",65088,2,5,4,5,5,5,5,5,1,2,3,2,5,5,5,2,2,2,2,4,5,3,5,5,1,2,4,24
"1616",65091,2,4,4,3,4,5,4,3,3,4,3,4,5,4,3,3,4,4,3,4,6,4,6,NA,3,2,4,22
"1617",65092,2,4,4,4,5,5,4,4,2,5,4,4,3,3,5,4,3,2,3,2,5,2,4,5,2,1,3,50
"1618",65096,3,6,5,6,5,4,4,4,2,2,1,2,5,6,5,1,1,2,1,4,5,1,5,5,5,1,4,22
"1619",65097,1,6,6,6,6,5,4,4,3,4,1,1,6,6,4,1,1,1,1,3,6,4,6,6,6,2,3,52
"1620",65099,2,4,4,5,3,4,4,2,5,5,3,3,3,5,4,4,4,4,4,4,3,3,3,5,3,2,5,32
"1621",65100,2,4,3,3,3,4,3,4,2,5,5,4,3,2,3,1,2,1,3,1,3,2,3,5,3,1,5,25
"1622",65101,4,3,5,3,4,4,3,3,3,3,3,4,4,5,3,4,4,5,1,5,2,4,3,5,4,2,3,23
"1623",65105,3,3,4,3,5,6,4,4,5,6,2,5,4,5,4,4,4,4,4,4,4,4,5,6,4,2,2,19
"1624",65108,1,5,5,6,5,5,5,6,4,2,1,1,4,6,5,1,2,2,2,4,5,1,6,6,2,2,5,33
"1625",65109,2,3,4,5,5,4,4,2,4,2,2,3,4,5,4,3,3,2,2,2,6,1,5,5,3,1,4,46
"1626",65111,1,5,NA,5,5,6,5,5,2,4,4,3,2,2,5,4,5,5,5,2,3,2,5,6,1,2,5,51
"1627",65114,1,6,2,5,2,5,4,1,4,6,5,6,1,2,1,4,5,5,6,2,2,4,5,6,2,2,4,37
"1628",65117,1,2,3,4,2,5,4,4,4,4,4,5,3,2,4,2,2,2,2,2,4,3,5,6,4,2,3,19
"1629",65121,2,4,6,5,1,NA,6,5,5,4,3,2,5,5,5,3,3,3,NA,4,6,3,6,4,2,1,2,20
"1630",65122,5,4,1,4,3,6,3,4,5,5,1,2,2,5,5,1,3,1,1,3,6,1,6,6,3,2,4,44
"1631",65124,2,6,6,4,5,6,6,6,2,1,1,2,4,5,5,2,3,4,1,2,5,2,5,6,1,2,3,31
"1632",65126,5,5,5,6,6,6,6,5,2,1,2,1,6,6,6,1,2,3,3,2,6,2,6,5,3,2,3,22
"1633",65129,6,2,6,6,6,5,5,6,6,5,4,4,6,5,4,1,2,1,2,4,6,4,4,4,4,1,3,20
"1634",65130,2,6,6,6,6,4,3,NA,6,6,1,5,5,6,3,1,4,2,4,1,3,6,5,5,6,1,4,22
"1635",65140,2,4,5,6,5,5,5,5,1,2,1,2,4,6,5,1,2,2,2,3,5,3,4,5,3,2,3,19
"1636",65142,3,5,4,5,3,3,2,2,5,6,5,6,2,3,2,3,3,4,5,5,4,2,5,6,2,2,3,19
"1637",65144,1,6,6,6,5,6,5,5,2,6,1,1,2,5,5,3,4,5,2,6,5,3,2,5,2,2,3,40
"1638",65147,1,5,5,6,4,6,5,5,1,3,3,4,3,3,6,4,5,4,3,2,4,2,4,5,2,2,5,30
"1639",65150,1,6,6,6,6,6,6,6,1,1,1,1,6,6,6,1,1,1,1,1,6,1,6,6,1,1,5,53
"1640",65151,2,6,6,6,6,3,2,2,4,6,4,4,6,5,5,1,1,1,3,1,6,2,5,6,6,1,3,20
"1641",65152,2,4,5,6,6,5,3,5,2,2,2,4,4,3,6,2,3,2,3,1,4,2,4,5,NA,1,4,70
"1642",65156,1,6,6,5,5,5,3,5,2,2,2,2,5,6,6,1,5,1,3,1,6,2,5,5,1,2,4,56
"1643",65157,1,6,5,4,5,2,2,3,5,4,1,1,4,6,3,6,6,5,2,5,4,2,4,4,5,2,2,31
"1644",65162,4,4,3,4,2,5,5,5,2,3,5,3,3,3,5,2,3,4,4,2,5,3,3,4,3,1,3,20
"1645",65163,3,4,3,2,2,5,5,5,2,5,6,6,2,1,5,5,5,2,6,4,6,1,5,6,1,2,2,25
"1646",65164,3,5,3,5,3,4,2,4,5,2,2,3,4,4,6,5,5,5,5,5,4,1,4,2,2,2,3,20
"1647",65166,2,5,6,5,6,5,4,3,3,4,1,1,5,6,4,2,4,2,3,2,4,4,5,5,2,2,3,31
"1648",65168,3,3,NA,NA,5,1,NA,NA,NA,1,NA,1,NA,5,2,NA,5,5,NA,NA,NA,1,NA,1,NA,2,NA,13
"1649",65169,1,5,5,4,5,4,5,4,2,2,3,1,5,5,5,2,2,1,5,2,4,1,5,6,2,2,4,27
"1650",65170,3,3,5,5,5,1,6,6,2,1,1,1,1,5,2,5,5,5,4,3,5,1,1,1,1,2,NA,13
"1651",65172,3,5,5,4,4,4,3,4,3,3,3,2,3,5,3,2,4,3,3,3,4,4,4,5,4,2,3,31
"1652",65173,4,4,4,5,5,4,3,2,5,5,4,3,4,4,4,3,3,5,4,5,4,4,5,3,3,2,3,21
"1653",65174,1,6,6,6,6,5,4,6,2,4,5,1,6,5,6,2,3,3,4,4,5,1,5,4,1,2,3,20
"1654",65175,1,4,5,6,5,3,4,2,2,2,5,4,5,4,4,1,3,2,2,5,6,2,4,5,2,2,3,18
"1655",65179,3,NA,1,4,5,3,2,3,3,3,5,3,4,2,3,2,2,1,1,3,3,1,2,2,4,1,3,18
"1656",65180,1,5,6,6,6,6,6,3,1,1,3,1,6,6,6,3,5,5,3,1,5,2,6,6,1,2,2,24
"1657",65185,1,5,6,5,4,5,5,5,1,1,4,2,4,3,5,1,1,1,1,2,4,2,2,2,4,2,3,45
"1658",65186,3,6,6,5,6,4,4,3,4,1,3,5,4,5,6,2,5,4,1,2,6,3,5,4,1,1,1,40
"1659",65188,1,6,6,1,6,5,4,5,4,5,3,6,5,6,5,4,6,3,5,5,4,3,5,6,2,1,5,28
"1660",65190,4,3,4,4,1,6,4,5,5,5,6,6,4,5,5,1,3,1,4,1,6,1,6,6,1,1,2,24
"1661",65191,4,6,6,6,2,5,6,6,1,1,4,3,6,4,6,2,1,5,5,1,6,1,6,6,1,1,1,25
"1662",65193,2,4,5,4,1,4,4,4,5,4,1,2,4,6,5,4,5,5,3,3,2,2,4,5,4,2,2,20
"1663",65195,2,5,5,6,5,4,5,4,3,4,2,2,4,5,4,5,5,4,4,3,5,2,5,4,3,1,1,15
"1664",65196,2,5,3,4,3,5,3,2,4,4,1,2,4,5,5,2,2,2,5,4,5,3,4,2,3,2,3,19
"1665",65197,1,5,5,6,5,4,5,4,4,5,3,2,4,5,5,4,5,4,5,4,5,2,6,6,1,2,5,39
"1666",65199,1,6,6,6,6,5,5,4,2,2,2,1,3,6,5,2,1,1,1,1,5,2,4,5,3,1,4,39
"1667",65201,3,5,4,3,4,4,5,5,4,2,2,3,NA,5,4,4,2,2,5,4,4,3,4,3,3,2,2,19
"1668",65202,2,5,4,5,5,5,5,2,3,2,1,3,4,6,5,4,5,5,3,3,2,3,3,4,2,2,2,19
"1669",65204,4,3,6,6,6,5,5,5,3,4,6,1,6,6,6,5,3,5,4,2,5,6,5,6,4,1,3,23
"1670",65206,3,3,4,5,6,5,5,2,3,3,1,1,5,6,6,2,2,1,1,1,6,3,5,4,2,1,1,17
"1671",65207,1,5,5,4,6,5,3,5,4,4,5,5,5,5,5,2,3,3,3,1,5,4,5,4,2,2,5,43
"1672",65212,2,3,4,5,2,6,5,5,1,4,3,2,5,5,6,3,3,2,2,2,5,1,5,2,3,1,3,20
"1673",65213,2,2,6,2,6,4,4,5,2,6,4,5,5,6,5,6,6,5,4,6,5,4,5,4,6,1,3,19
"1674",65215,1,6,6,6,6,5,5,4,5,4,2,1,5,6,5,1,2,6,5,5,6,1,6,6,1,2,1,62
"1675",65220,3,5,4,5,5,4,2,5,4,5,1,5,5,4,6,5,6,6,4,4,6,3,5,6,2,2,3,20
"1676",65223,3,5,1,3,4,5,5,3,4,5,5,6,3,4,3,5,6,5,4,4,5,1,6,6,1,2,4,22
"1677",65224,4,4,4,2,4,6,6,6,2,2,5,5,3,5,6,3,5,2,2,4,4,3,3,3,3,2,2,21
"1678",65229,2,6,6,6,6,4,5,5,1,2,2,3,5,4,5,4,5,5,3,4,5,3,5,5,1,2,3,23
"1679",65230,5,4,5,2,5,5,5,5,2,1,1,2,4,5,5,4,4,5,2,2,5,3,5,6,4,2,3,18
"1680",65232,4,4,5,1,5,4,3,3,5,5,1,1,6,6,6,3,2,3,1,3,6,1,5,5,1,2,3,18
"1681",65235,4,6,5,6,6,4,3,4,3,4,3,6,1,4,5,4,6,6,6,4,5,6,4,6,3,1,3,19
"1682",65236,2,5,5,4,5,4,3,3,2,2,4,4,5,5,4,3,3,2,5,2,6,6,5,2,2,1,3,18
"1683",65237,3,4,4,4,4,4,4,5,2,3,3,4,NA,4,4,4,3,1,3,2,4,4,3,3,3,1,5,22
"1684",65238,1,6,5,5,6,6,6,6,1,1,2,1,5,2,6,1,1,2,2,1,4,1,6,2,1,1,4,24
"1685",65240,2,6,6,6,1,5,5,2,2,6,5,6,5,1,6,4,5,5,6,6,4,1,5,6,1,2,3,23
"1686",65241,1,6,6,6,6,5,5,5,1,2,1,1,6,6,6,4,2,2,1,2,5,5,4,4,2,2,3,22
"1687",65245,2,5,2,6,NA,1,6,1,1,5,3,5,2,5,4,1,3,1,4,1,6,3,4,6,1,1,3,18
"1688",65247,3,5,4,6,4,5,2,3,4,5,3,4,4,4,4,6,6,6,5,5,4,5,4,2,2,2,3,34
"1689",65249,1,4,2,6,5,5,5,3,2,5,3,6,5,4,5,1,4,2,2,2,5,4,5,5,2,1,5,43
"1690",65252,5,5,2,5,2,5,4,4,2,4,5,3,4,4,2,2,2,2,4,2,5,2,5,4,2,1,5,33
"1691",65254,3,3,5,1,5,5,5,4,1,4,2,1,5,4,5,2,5,4,4,1,5,2,5,4,1,2,2,25
"1692",65255,5,6,5,6,4,6,5,4,1,1,3,2,NA,5,4,1,1,2,2,1,6,1,6,6,1,1,1,18
"1693",65256,3,3,1,1,3,5,5,4,2,5,3,6,4,2,6,3,3,3,3,4,2,2,5,4,2,2,NA,25
"1694",65257,2,5,5,5,4,4,4,6,1,5,4,3,1,4,5,4,5,4,5,5,4,2,5,5,2,2,5,38
"1695",65258,1,6,6,6,6,6,6,6,1,1,1,3,6,6,6,6,5,6,6,1,6,4,5,6,1,2,4,22
"1696",65260,4,5,5,5,6,5,4,4,2,2,2,2,4,6,5,1,4,2,2,1,4,2,5,2,2,2,3,39
"1697",65262,1,5,5,5,6,5,5,3,3,4,2,1,5,5,5,5,6,5,3,3,4,5,5,5,3,2,3,34
"1698",65266,1,5,6,6,6,5,6,6,2,1,4,2,6,5,5,1,1,1,2,1,5,2,6,2,3,2,5,54
"1699",65267,2,5,5,6,5,5,5,6,2,2,2,2,2,5,5,2,1,1,2,2,5,2,2,5,2,1,3,56
"1700",65268,1,5,4,5,4,5,6,6,3,6,2,5,4,5,3,2,3,5,5,6,6,2,5,6,1,2,3,21
"1701",65271,1,5,2,5,3,3,2,4,2,5,3,2,4,4,5,3,3,5,4,5,5,3,5,6,5,2,5,30
"1702",65273,3,6,3,4,3,5,2,4,5,2,5,5,2,3,3,5,4,4,3,6,4,5,4,5,6,1,4,22
"1703",65274,1,4,5,4,5,5,6,3,1,3,3,1,6,6,6,3,2,2,2,4,5,4,5,2,2,2,5,31
"1704",65275,2,5,5,6,2,6,5,4,4,6,2,2,2,3,2,2,1,3,2,4,3,2,2,4,3,2,3,17
"1705",65278,2,6,4,4,3,5,4,5,3,4,1,4,2,4,5,2,5,4,4,2,5,1,5,6,2,2,5,24
"1706",65279,2,5,5,5,5,5,2,2,3,2,3,4,4,5,5,3,3,4,4,4,4,3,3,4,5,2,5,23
"1707",65281,3,5,2,2,5,2,3,5,1,2,2,2,3,2,4,2,2,5,2,2,4,2,1,2,3,1,1,21
"1708",65282,2,2,2,5,5,6,6,5,1,4,2,3,3,2,4,4,4,2,1,3,6,2,4,1,1,1,3,26
"1709",65285,4,4,3,2,5,5,4,4,2,5,5,4,4,3,2,2,4,5,4,5,4,2,5,6,1,2,4,21
"1710",65286,NA,6,5,6,6,6,5,5,1,2,2,2,4,5,6,2,1,2,3,2,5,1,6,6,1,2,4,50
"1711",65288,4,6,4,6,3,5,2,3,5,4,1,1,4,4,5,4,4,4,4,5,6,2,4,5,1,2,2,35
"1712",65289,1,6,6,4,6,2,4,4,1,2,2,1,6,6,4,1,1,1,1,1,3,1,2,1,NA,2,2,72
"1713",65291,1,5,4,4,5,6,2,3,3,4,3,4,4,3,5,2,2,4,4,2,4,2,4,5,6,2,3,39
"1714",65295,2,5,4,5,5,4,3,4,4,3,3,4,1,2,5,4,4,4,4,4,4,2,4,6,3,2,2,40
"1715",65296,2,5,5,6,5,5,5,5,4,4,6,5,5,5,4,1,4,1,4,1,2,4,5,3,5,2,3,41
"1716",65297,2,4,3,6,4,4,2,2,1,5,1,1,3,6,2,3,4,4,4,3,4,1,2,2,2,2,NA,14
"1717",65299,1,6,6,5,5,4,2,4,3,5,5,1,5,4,4,3,4,2,2,2,6,1,4,4,2,2,4,40
"1718",65300,1,6,6,6,6,6,6,6,1,1,1,2,4,6,5,1,3,3,1,1,6,1,6,5,1,1,1,36
"1719",65301,5,4,4,4,3,4,2,2,4,4,2,2,5,4,4,2,2,1,3,1,5,1,6,4,2,1,1,24
"1720",65307,4,5,4,5,5,5,5,6,4,4,4,6,4,2,3,1,1,1,1,2,6,2,5,6,2,1,1,19
"1721",65309,5,2,1,2,5,2,4,3,4,5,2,5,2,3,5,4,5,5,5,6,3,1,6,6,1,2,4,22
"1722",65311,1,6,6,6,6,6,1,6,1,1,1,1,6,6,6,1,1,1,1,1,6,1,1,6,6,2,4,38
"1723",65313,1,4,4,6,4,6,6,5,1,5,5,5,4,3,6,5,5,4,5,6,4,1,3,6,2,1,NA,16
"1724",65314,2,6,4,5,5,5,6,5,1,4,2,5,5,4,6,6,6,5,NA,6,4,3,6,5,1,2,3,20
"1725",65316,3,3,4,2,4,5,4,5,3,5,6,5,3,3,4,3,4,4,4,6,3,5,4,5,4,2,4,20
"1726",65319,2,4,4,5,4,2,2,4,4,5,4,3,4,5,4,1,3,2,2,1,5,1,4,6,1,2,3,32
"1727",65320,2,6,4,6,5,2,5,2,4,5,3,2,4,5,5,5,4,5,4,6,5,4,3,3,5,1,4,23
"1728",65322,2,2,4,5,2,6,6,5,2,3,6,5,6,1,2,5,5,4,5,4,6,1,6,6,1,1,2,20
"1729",65326,2,5,5,2,5,3,2,4,3,4,2,2,4,5,5,3,4,3,3,2,5,3,4,5,3,2,4,28
"1730",65327,2,5,5,5,5,6,5,4,3,4,2,4,4,5,3,4,4,4,4,4,4,4,4,5,3,2,3,20
"1731",65332,1,6,5,6,5,3,4,5,5,5,3,5,4,5,5,2,4,3,3,2,5,3,4,2,3,2,3,20
"1732",65335,1,6,6,6,5,6,5,5,1,3,3,2,3,6,4,4,4,4,2,3,4,1,5,5,2,2,5,48
"1733",65342,2,5,5,2,5,3,2,5,3,4,2,2,4,5,5,2,4,1,2,2,4,2,4,5,2,2,4,28
"1734",65343,2,5,5,2,5,3,3,5,3,4,2,2,5,5,5,2,4,1,2,2,4,2,4,5,2,2,4,28
"1735",65344,2,6,5,3,5,3,3,4,2,4,2,1,5,5,5,2,4,1,2,2,5,2,4,6,2,2,4,28
"1736",65346,2,5,5,2,5,3,3,4,2,4,2,1,5,5,5,2,4,2,2,2,5,2,4,6,2,2,4,28
"1737",65347,3,4,4,5,5,5,4,2,2,5,2,4,2,4,4,4,4,4,5,3,4,4,5,4,3,2,3,29
"1738",65348,1,4,4,4,4,5,3,4,3,2,3,1,3,5,5,2,3,4,2,3,5,2,4,4,2,1,4,28
"1739",65349,3,5,6,5,5,5,6,3,2,5,1,4,6,4,6,4,4,5,6,2,5,1,6,6,1,2,3,21
"1740",65352,5,5,2,5,3,6,6,5,1,1,3,4,3,3,5,4,5,2,4,1,3,2,4,6,2,2,5,26
"1741",65353,1,5,5,6,6,5,2,2,2,3,2,2,5,6,5,2,3,2,2,1,5,5,5,3,5,1,3,40
"1742",65356,1,6,5,5,5,5,2,5,1,4,2,1,3,5,4,2,4,4,2,4,5,2,5,6,2,2,2,25
"1743",65359,3,3,4,3,4,5,5,3,3,5,3,5,3,3,2,5,5,6,4,4,5,2,6,5,1,1,1,23
"1744",65361,1,6,3,5,4,5,2,4,3,5,6,3,2,3,1,1,2,1,2,3,5,2,3,5,2,1,3,19
"1745",65362,4,2,4,5,4,4,4,5,NA,1,5,4,1,3,2,NA,2,1,3,4,5,1,4,2,NA,1,3,39
"1746",65363,1,6,5,4,6,5,4,4,5,6,4,4,4,3,5,2,5,1,2,4,6,6,5,4,2,2,5,53
"1747",65370,2,5,6,6,6,6,5,4,5,5,1,2,3,6,3,4,1,6,6,2,5,1,4,2,5,1,4,21
"1748",65372,1,6,6,4,6,6,6,5,1,5,1,4,6,4,5,5,5,6,4,5,6,1,6,6,1,2,5,31
"1749",65374,1,6,6,6,5,5,4,5,1,1,4,4,4,5,4,4,4,4,4,2,5,1,4,5,2,2,3,29
"1750",65377,1,6,6,6,5,6,6,6,2,1,4,4,4,5,5,1,4,1,1,1,6,2,5,6,1,2,4,50
"1751",65378,5,4,2,5,3,5,6,6,1,2,3,2,4,5,4,2,5,2,3,1,6,1,5,4,1,1,4,54
"1752",65381,5,2,1,2,2,4,6,6,1,5,1,6,2,5,2,6,6,6,6,6,6,3,5,6,1,2,NA,18
"1753",65382,5,6,6,6,6,6,6,6,1,3,4,3,5,6,5,1,5,4,4,3,5,2,5,6,1,2,3,21
"1754",65385,1,6,4,5,6,2,3,3,4,6,2,4,4,6,2,1,1,1,1,4,3,2,5,6,2,1,3,22
"1755",65386,2,5,4,6,4,2,1,2,4,5,4,4,4,4,3,2,3,2,3,2,3,3,4,3,2,2,5,32
"1756",65387,3,5,6,6,5,3,6,6,1,1,1,1,6,5,3,1,1,2,2,1,6,1,6,2,1,2,3,46
"1757",65388,1,6,6,5,6,6,6,6,1,1,6,4,5,5,6,6,6,5,6,5,3,4,6,6,1,2,3,40
"1758",65391,1,6,6,6,6,5,5,5,1,1,3,2,5,5,4,1,1,2,2,1,5,1,5,5,1,2,5,52
"1759",65392,4,3,3,5,1,3,5,2,5,5,1,1,4,2,2,6,6,6,6,6,2,5,4,6,5,2,3,50
"1760",65395,2,5,5,5,6,4,5,5,4,4,4,2,5,5,4,4,4,5,4,4,4,3,4,5,3,2,3,19
"1761",65401,2,4,5,6,5,3,2,5,3,5,4,1,5,3,1,2,5,6,4,2,2,3,5,2,2,2,5,25
"1762",65402,1,6,6,4,6,4,4,1,5,5,4,5,5,2,2,5,5,5,6,2,5,1,6,6,2,1,3,19
"1763",65403,1,6,6,6,6,6,6,4,1,3,6,4,5,5,6,6,6,3,1,4,3,5,6,4,4,1,4,22
"1764",65404,4,5,4,6,5,4,3,1,4,6,3,1,NA,6,6,4,6,5,6,6,6,6,3,6,5,2,4,26
"1765",65405,1,5,6,4,6,2,5,5,6,5,2,1,6,5,6,4,5,3,4,4,5,5,6,2,4,2,5,29
"1766",65407,1,5,6,6,1,1,6,5,1,1,1,1,5,6,1,5,2,1,5,5,6,4,5,1,2,2,5,38
"1767",65408,3,4,3,5,4,5,5,4,3,2,6,6,2,2,3,4,4,2,3,2,6,1,5,6,1,1,5,32
"1768",65411,3,6,6,5,5,4,3,4,4,5,2,2,5,6,6,3,5,4,4,5,6,4,4,5,3,2,3,23
"1769",65412,6,4,1,5,4,5,4,5,5,6,6,6,4,4,5,1,1,1,1,1,6,5,1,5,5,1,1,44
"1770",65413,2,4,4,5,5,5,6,5,1,3,2,3,4,5,4,3,5,5,3,6,4,3,4,5,2,2,3,35
"1771",65415,1,5,4,6,4,3,6,5,2,3,5,4,4,5,4,1,1,2,3,4,5,5,5,2,5,1,5,21
"1772",65417,1,5,5,6,5,5,4,4,2,5,1,5,5,6,2,1,1,1,2,6,4,2,5,5,6,2,5,29
"1773",65419,4,3,5,6,4,4,5,5,1,3,5,3,3,5,3,1,4,3,4,2,4,4,5,3,2,1,4,21
"1774",65420,1,6,6,6,3,1,6,5,1,1,2,NA,6,5,5,2,2,1,1,2,5,1,5,5,1,2,3,33
"1775",65421,6,6,4,4,4,4,5,5,2,5,5,1,2,6,5,5,4,6,4,5,5,4,4,4,3,2,4,23
"1776",65424,1,5,6,5,5,4,NA,5,4,5,4,4,4,4,3,2,4,3,3,2,4,2,6,6,1,2,2,57
"1777",65426,2,6,5,5,3,5,5,6,2,2,5,6,4,2,4,5,5,6,5,6,5,1,5,6,2,2,3,21
"1778",65428,1,6,6,4,6,4,5,5,2,2,1,1,4,6,5,2,2,2,4,2,5,4,5,5,2,2,5,42
"1779",65430,2,5,5,1,4,4,2,5,4,6,4,4,5,1,1,2,4,2,5,4,5,1,5,5,5,2,4,30
"1780",65432,5,4,5,6,2,6,4,3,6,4,3,4,5,5,6,5,6,6,3,3,5,2,4,6,2,1,2,39
"1781",65433,4,4,4,5,4,3,5,6,3,2,6,4,4,4,4,4,5,5,6,1,5,3,4,6,1,2,1,17
"1782",65434,2,6,6,6,5,5,5,5,2,2,1,2,5,6,5,2,2,1,1,2,5,3,5,5,2,2,5,36
"1783",65435,5,4,5,4,5,4,5,6,3,3,3,2,6,2,6,6,6,6,6,6,6,4,5,6,1,2,4,18
"1784",65437,6,6,6,5,5,6,5,6,1,2,1,2,5,6,6,1,1,1,1,1,6,1,5,1,1,1,1,20
"1785",65439,3,1,1,2,1,6,4,2,6,5,6,5,4,6,5,1,4,6,6,6,6,5,1,6,1,1,5,21
"1786",65440,2,6,6,2,4,5,4,4,4,6,3,2,4,5,4,4,4,3,5,2,6,1,4,6,1,1,2,20
"1787",65442,1,5,6,5,5,5,5,5,1,1,4,4,4,2,5,3,3,5,5,1,6,1,6,6,1,2,4,35
"1788",65445,1,6,6,6,4,1,5,6,1,1,1,1,5,2,6,3,4,4,1,1,5,4,4,2,3,2,3,26
"1789",65446,2,5,4,3,3,4,4,4,4,6,6,5,3,6,5,4,4,4,5,5,5,3,4,5,5,1,4,26
"1790",65448,1,6,6,6,6,5,3,1,6,2,4,2,6,3,6,6,6,6,6,6,6,1,6,6,1,2,2,40
"1791",65450,4,5,5,4,5,5,5,4,3,4,5,3,5,5,6,2,2,2,3,1,5,2,5,6,2,1,4,23
"1792",65452,3,4,3,1,3,6,4,4,4,5,2,4,2,2,5,3,4,5,3,2,4,1,5,5,3,1,5,25
"1793",65453,1,5,6,4,6,6,6,3,2,2,4,2,5,5,6,1,5,6,4,6,4,2,6,6,1,2,5,38
"1794",65455,3,5,5,3,5,5,6,3,1,2,6,4,4,5,5,4,4,5,4,4,4,1,5,5,2,2,5,27
"1795",65457,1,6,5,4,4,4,5,2,3,5,1,3,3,4,5,2,3,5,6,2,5,1,5,5,2,2,NA,14
"1796",65458,1,5,6,5,2,5,5,3,2,3,1,1,5,6,5,1,2,5,2,1,6,4,5,2,4,2,1,27
"1797",65459,2,5,5,6,5,6,5,5,2,1,1,1,5,6,5,1,1,2,1,1,6,4,5,2,2,1,5,32
"1798",65460,1,5,6,5,6,4,4,5,2,4,2,1,6,6,6,2,4,2,4,1,6,1,5,6,2,1,5,39
"1799",65462,2,5,5,4,4,5,6,4,2,2,1,2,4,4,6,6,6,2,3,5,5,2,5,5,3,2,3,31
"1800",65466,5,5,2,2,4,4,6,5,4,5,4,4,4,6,4,6,6,5,6,4,5,4,5,5,5,1,5,31
"1801",65467,2,6,6,6,6,5,5,4,3,2,1,2,5,6,5,3,3,3,2,2,5,5,5,6,2,2,2,20
"1802",65470,1,5,4,4,5,5,4,4,1,2,1,1,4,5,5,3,3,2,3,2,4,4,4,6,3,2,5,32
"1803",65472,1,6,6,6,6,5,5,4,2,2,2,4,4,5,3,3,4,2,3,3,5,2,4,6,2,2,3,42
"1804",65473,1,5,5,6,4,4,4,4,2,2,1,4,3,6,4,NA,4,4,4,6,5,4,4,4,4,2,3,20
"1805",65474,4,4,5,4,4,5,3,3,2,3,3,4,5,3,5,2,4,4,3,4,4,2,4,4,3,2,3,26
"1806",65475,4,4,4,4,4,5,6,2,2,4,6,4,6,6,4,1,1,2,4,3,6,1,6,6,1,1,3,23
"1807",65476,1,6,5,5,5,5,2,5,3,5,4,4,5,4,3,4,4,5,6,4,6,4,6,6,1,1,3,32
"1808",65477,1,4,6,2,5,6,6,4,1,4,6,6,6,1,4,5,4,4,4,6,6,2,6,6,1,2,5,27
"1809",65479,1,6,5,6,5,6,5,5,2,3,5,6,2,3,4,3,4,2,5,2,4,3,4,5,2,2,3,19
"1810",65484,5,3,5,6,4,5,5,3,2,6,1,1,4,5,6,NA,5,6,4,2,6,5,3,6,3,2,3,43
"1811",65487,1,6,6,6,6,6,5,5,1,4,1,1,5,6,5,1,1,4,1,5,6,5,6,6,2,2,3,31
"1812",65488,1,6,4,2,6,4,4,6,5,1,2,2,2,4,4,3,3,1,1,5,4,6,1,5,5,2,5,25
"1813",65490,1,6,6,6,6,5,5,4,4,2,2,1,5,4,5,4,3,3,2,1,6,1,5,5,2,2,5,29
"1814",65491,3,6,5,6,6,3,2,4,3,6,1,1,5,6,6,1,2,2,1,1,5,3,5,4,6,1,3,42
"1815",65494,5,5,5,5,3,4,5,5,1,2,1,2,4,5,6,5,4,4,2,6,4,5,5,4,2,2,3,39
"1816",65496,3,4,3,4,3,3,4,4,3,4,NA,5,3,1,1,3,4,3,4,5,3,4,3,4,3,2,5,31
"1817",65499,1,6,6,4,5,5,4,5,1,1,2,1,5,6,6,1,5,1,1,2,6,4,5,5,2,1,5,24
"1818",65501,1,4,4,6,4,5,5,4,2,3,NA,4,2,3,4,3,3,4,4,3,3,1,3,5,1,2,5,45
"1819",65502,1,6,6,5,6,6,5,4,1,4,2,2,6,5,6,2,2,3,2,1,6,4,6,4,2,1,5,30
